user_id,Contract,RelaxDuration,MovieDuration,ChildDuration,SportDuration,TVDuration,TotalDuration,Most_Watch,Taste,Type,Activeness,Clinginess,most_search_june,category_june,most_search_july,category_july,trending_type,previous
6013189,AGFD23255,587,0,0,0,177604,178191,TV,Relax-TV,Medium,14,Medium,attack on titan (final season),Anime,quỷ quyệt 4: chìa khóa quỷ dữ,Horror movie,Changed,Anime; Horror movie
6013310,AGFD23270,0,0,1157,0,48231,49388,TV,Child-TV,Low,28,Medium,attack on titan,Anime,trên những con đường phép thuật,US-Drama,Changed,Anime; US-Drama
6013318,AGFD23272,0,0,0,0,415872,415872,TV,TV,Medium,11,Medium,Quỳnh Búp Bê tập 19,V-Drama,DOREMON,Animation movie,Changed,V-Drama; Animation movie
6013383,AGFD23285,0,0,390,0,52480,52870,TV,Child-TV,Low,29,Medium,vì mẹ anh bắt chia tay,Music,thế giới động vật,Other,Changed,Music; Other
6013458,AGFD23299,0,0,0,0,8207,8207,TV,TV,Low,23,Medium,fairy tail,Anime,học viện anh hùng (phần 1),Anime,Unchanged,Unchanged
6013505,AGFD23323,0,0,0,0,1007548,1007548,TV,TV,High,29,High,nhất kiến khuynh tâm,C-Drama,tinh hán xán lạn,C-Drama,Unchanged,Unchanged
6013572,AGFD23392,0,0,0,0,66079,66079,TV,TV,Medium,29,High,vincenzo,K-Drama,bất động sản trừ tà,K-Drama,Unchanged,Unchanged
6013585,AGFD23394,0,0,0,0,568,568,TV,TV,Low,2,Low,true beauty,Romantic movie,anime,Anime,Changed,Romantic movie; Anime
6013668,AGFD23396,0,0,0,0,1594671,1594671,TV,TV,High,30,High,yêu tinh,K-Drama,lời hồi đáp 1988,K-Drama,Unchanged,Unchanged
6013754,AGFD23423,0,0,0,0,481907,481907,TV,TV,Medium,7,Low,cuộc chiến những ngôi sao,Thai-Drama,phim cảm ơn cuoc doi,C-Drama,Changed,Thai-Drama; C-Drama
6013853,AGFD23478,0,0,0,0,319014,319014,TV,TV,Medium,29,High,trợ lý thiên vương,Romantic movie,fairy tail,Anime,Changed,Romantic movie; Anime
6013874,AGFD23498,0,261,0,0,193760,194021,TV,Movie-TV,Medium,30,High,huyền môn đại sư,C-Drama,HOAN HON,K-Drama,Changed,C-Drama; K-Drama
6013980,AGFD23541,0,6534,0,0,615,7149,Movie,Movie-TV,Low,9,Low,chàng hậu,K-Drama,chàng hậu,K-Drama,Unchanged,Unchanged
6013988,AGFD23556,0,0,0,0,106297,106297,TV,TV,Medium,16,Medium,cuộc chiến thượng lưu,K-Drama,minion,Animation movie,Changed,K-Drama; Animation movie
6014107,AGFD23569,0,0,0,0,863678,863678,TV,TV,High,27,High,nhà có 5 nàng tiên,Comedy,kẻ tàng hình,V-Drama,Changed,Comedy; V-Drama
601425,AGFD23605,0,0,602,0,969998,970600,TV,Child-TV,High,26,High,bok soo trở về,K-Drama,làm rể lần 2,K-Drama,Unchanged,Unchanged
6014376,AGFD23611,0,0,0,0,618400,618400,TV,TV,High,30,High,hương mật tựa khói sương,C-Drama,bằng chứng thép,C-Drama,Unchanged,Unchanged
6014412,AGFD23631,0,0,0,0,745127,745127,TV,TV,High,15,High,nhất dạ tân nương,C-Drama,trầm vụn hương phai,C-Drama,Unchanged,Unchanged
6014472,AGFD23636,0,3624,0,0,133620,137244,TV,Movie-TV,Medium,29,High,sakura - thủ lĩnh thẻ bài,Anime,lycoris recoil: quán cà phê bất ổn,Anime,Unchanged,Unchanged
6014759,AGFD23650,0,0,0,0,12291,12291,TV,TV,Low,17,Low,tân tam quốc,C-Drama,minh lan truyện thuyết minh,C-Drama,Unchanged,Unchanged
6014765,AGFD23710,0,11797,0,0,1677294,1689091,TV,Movie-TV,High,30,High,hàng xóm của tôi không chịu lớn,Romantic movie,con ruột con riêng,K-Drama,Changed,Romantic movie; K-Drama
6014896,AGFD23726,0,354,0,0,1239443,1239797,TV,Movie-TV,High,30,High,bolero,Music,bolero,Music,Unchanged,Unchanged
6015319,AGFD23839,0,0,0,0,608305,608305,TV,TV,High,25,High,bạn gái chung nhà,Romantic movie,cuộc chiến tỏ tình,Anime,Changed,Romantic movie; Anime
6015332,AGFD23885,0,0,0,0,883076,883076,TV,TV,High,30,High,trữ tình,Music,bolero,Music,Unchanged,Unchanged
6015436,AGFD23902,0,7057,0,0,79018,86075,TV,Movie-TV,Medium,28,High,attack on titan part 2,Anime,penthouse,K-Drama,Changed,Anime; K-Drama
6015465,AGFD23913,0,0,0,0,769631,769631,TV,TV,High,29,High,Nhân tình bí ẩn,K-Drama,những quý cô say xỉn,K-Drama,Unchanged,Unchanged
6015556,AGFD23940,0,0,36201,0,8783,44984,Child,Child-TV,Low,21,Medium,kính song thành,Romantic movie,thanh xuân tu tảo vi,C-Drama,Changed,Romantic movie; C-Drama
6015625,AGFD23971,0,0,0,0,2660,2660,TV,TV,Low,2,Low,Lưu Ly Mỹ Nhân Sát,C-Drama,phim hành động,Action movie,Changed,C-Drama; Action movie
6015775,AGFD23991,0,0,0,0,1276825,1276825,TV,TV,High,30,High,fairy tail,Anime,prison school,Anime,Unchanged,Unchanged
6015784,AGFD24042,25,0,0,0,2962,2987,TV,Relax-TV,Low,27,Medium,SON TUNG MTP,Music,Lưu Ly Mỹ Nhân Sát,C-Drama,Changed,Music; C-Drama
6015821,AGFD24049,0,0,0,0,3039,3039,TV,TV,Low,1,Low,sao băng,K-Drama,tại sao lại là oh soo jae?,K-Drama,Unchanged,Unchanged
6015876,AGFD24086,277,250191,25961,0,14772,291201,Movie,Relax-Movie-Child-TV,Medium,23,High,học viện anh hùng (phần 1),Anime,black clover,Anime,Unchanged,Unchanged
6015891,AGFD24121,0,0,0,0,322524,322524,TV,TV,Medium,29,High,thư ký kim sao thế?,Romantic movie,hậu duệ mặt trời,Romantic movie,Unchanged,Unchanged
6015898,AGFD24153,0,0,0,0,29106,29106,TV,TV,Low,2,Low,vẻ đẹp đích thực,Romantic movie,love alarm,Romantic movie,Unchanged,Unchanged
6015969,AGFD24157,0,0,0,0,666131,666131,TV,TV,High,30,High,nữ thanh tra tài ba,K-Drama,sao băng,K-Drama,Unchanged,Unchanged
6016004,AGFD24228,0,0,0,0,166912,166912,TV,TV,Medium,4,Low,love in sadness,Romantic movie,con tim sắt đá,Thai-Drama,Changed,Romantic movie; Thai-Drama
6016046,AGFD24264,0,0,0,0,76062,76062,TV,TV,Medium,30,High,super lovers,Anime,jujutsu kaisen,Anime,Unchanged,Unchanged
6016057,AGFD24275,0,0,0,0,86400,86400,TV,TV,Medium,1,Low,nữ thanh tra tài ba,K-Drama,nữ luật sư kỳ lạ woo young woo,K-Drama,Unchanged,Unchanged
6016123,AGFD24315,0,0,0,0,1009831,1009831,TV,TV,High,27,High,yêu trong đau thương,Romantic movie,cổ xà  truyen,C-Drama,Changed,Romantic movie; C-Drama
6016179,AGFD24463,0,0,0,0,29300,29300,TV,TV,Low,23,Medium,công chúa claura,K-Drama,pháp y tần minh: người đọc tâm - medical examiner dr qin: the mind reader,C-Drama,Changed,K-Drama; C-Drama
6016188,AGFD24527,0,0,0,0,52964,52964,TV,TV,Low,21,Medium,Cô nàng cử tạ Kim Bok Joo,K-Drama,yêu nhầm chị dâu,Romantic movie,Changed,K-Drama; Romantic movie
6016198,AGFD24549,0,0,0,0,46678,46678,TV,TV,Low,19,Low,trầm vụn hương phai,C-Drama,u19 việt nam - u19 brunei | xem lại trận đấu - u19 đông nam á,Sport,Changed,C-Drama; Sport
6016271,AGFD24561,0,0,0,0,673488,673488,TV,TV,High,28,High,vô tình nhặt được tổng tài,C-Drama,phố ma dương thân yêu,C-Drama,Unchanged,Unchanged
6016278,AGFD24566,12,0,0,0,94060,94072,TV,Relax-TV,Medium,30,High,sao băng,K-Drama,hậu duệ mặt trời,K-Drama,Unchanged,Unchanged
6016534,AGFD24581,0,0,0,0,290478,290478,TV,TV,Medium,20,Medium,cảnh đẹp ngày vui biết bao giờ,C-Drama,thiên nga bóng đêm,K-Drama,Changed,C-Drama; K-Drama
6016594,AGFD24627,0,0,0,0,226899,226899,TV,TV,Medium,7,Low,cuộc sống thượng lưu,C-Drama,người đẹp gangnam,K-Drama,Changed,C-Drama; K-Drama
6016597,AGFD24633,0,0,0,0,24560,24560,TV,TV,Low,25,Medium,danh sách mua sắm của kẻ sát nhân,K-Drama,Yêu Trong Hận,V-Drama,Changed,K-Drama; V-Drama
6016617,AGFD24652,0,0,0,0,464632,464632,TV,TV,Medium,29,High,yêu nhầm chị dâu,Romantic movie,Thiên thần tình yêu,Romantic movie,Unchanged,Unchanged
6016619,AGFD24662,0,0,0,0,596341,596341,TV,TV,High,25,High,năm tháng vội vã,C-Drama,fairy tail (season 2),Anime,Changed,C-Drama; Anime
6016713,AGFD24744,0,0,0,0,58176,58176,TV,TV,Low,20,Low,my hero academia,Anime,my hero academia,Anime,Unchanged,Unchanged
6016755,AGFD24798,0,0,0,0,1004526,1004526,TV,TV,High,28,High,huyết giới chiến tuyến,Anime,sự trỗi dậy của khiên hiệp sĩ,Anime,Unchanged,Unchanged
